procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 14693928 1227704 6594356    0    0     0     0 17374 7198  1  0 99  0  0  0
 5  0      0 14700532 1227704 6594384    0    0     0     0 18565 7398  1  0 99  0  0  0
 0  0      0 14695304 1227708 6596172    0    0     0   132 16280 10143  2  0 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 14687764 1227708 6597904    0    0     0   192 9324 8515  2  1 98  0  0  0
 1  0      0 14700944 1227708 6596908    0    0     0  8688 6540 7732  1  0 99  0  0  0
 2  0      0 14700532 1227708 6594320    0    0     0   504 5842 6445  0  0 99  0  0  0
 1  0      0 14703872 1227708 6597508    0    0     0     0 8185 10815  1  0 99  0  0  0
 2  0      0 14658632 1227716 6603044    0    0     0   416 10465 10848  1  1 98  0  0  0
 2  0      0 14634060 1227720 6612476    0    0     0   196 12350 15077  3  1 96  0  0  0
 1  0      0 14621996 1227720 6612512    0    0     0    32 5819 7093  1  0 99  0  0  0
 0  0      0 14626288 1227720 6602136    0    0     0     0 7553 8917  1  0 99  0  0  0
 1  0      0 14630732 1227728 6602380    0    0     0   312 5496 5713  1  0 99  0  0  0
 2  0      0 14665788 1227736 6602052    0    0     0   116 5511 5222  1  0 98  0  0  0
 1  0      0 14671440 1227736 6602092    0    0     0     0 7872 8360  1  1 98  0  0  0
 1  0      0 14684680 1227736 6596820    0    0     0     0 11504 13021  3  1 96  0  0  0
 1  0      0 14683672 1227736 6596864    0    0     0     0 7372 8231  1  0 98  0  0  0
 1  0      0 14687732 1227744 6596904    0    0     0   296 6426 7182  1  0 98  0  0  0
 1  0      0 14691964 1227744 6596936    0    0     0     0 4531 5029  1  0 99  0  0  0
 1  0      0 14693900 1227744 6596984    0    0     0   540 6154 7069  1  0 98  0  0  0
 1  0      0 14706484 1227748 6596976    0    0     0   236 6863 7114  2  0 97  0  0  0
 1  0      0 14696932 1227748 6594832    0    0     0     0 4242 5045  1  0 99  0  0  0
 1  0      0 14697808 1227748 6597036    0    0     0     0 5873 6665  1  0 99  0  0  0
 1  0      0 14699660 1227748 6597132    0    0     0   120 10505 11928  1  1 98  0  0  0
 1  0      0 14695916 1227748 6597192    0    0     0     0 5940 6543  1  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 14700940 1227752 6594984    0    0     0   184 3394 3990  0  0 99  0  0  0
 1  0      0 14703908 1227768 6597192    0    0     0   300 4829 5409  1  0 99  0  0  0
 1  0      0 14702196 1227772 6597232    0    0     0   120 4241 4533  1  0 99  0  0  0
 1  0      0 14707240 1227772 6597260    0    0     8     0 5229 6405  1  0 99  0  0  0
 2  0      0 14707572 1227772 6597544    0    0     0     0 4266 4834  1  0 99  0  0  0
 1  0      0 14710396 1227772 6595388    0    0     0     0 3819 4326  1  0 99  0  0  0
 1  0      0 14694620 1227772 6597600    0    0     0  2684 4802 5323  2  0 98  0  0  0
 1  0      0 14696832 1227772 6595244    0    0     0   156 3865 4248  1  0 99  0  0  0
 1  0      0 14709432 1227772 6595508    0    0     0     0 3936 4473  1  0 99  0  0  0
 1  0      0 14704684 1227772 6595536    0    0     0     0 4631 5152  0  0 99  0  0  0
 1  0      0 14707492 1227776 6595576    0    0     0   232 3069 3950  0  0 99  0  0  0
 1  0      0 14717164 1227776 6597780    0    0     0  3976 5479 6612  1  0 99  0  0  0
 1  0      0 14703324 1227776 6606232    0    0     0     0 8705 9270  1  1 98  0  0  0
 1  0      0 14690376 1227780 6604084    0    0     0   368 10171 9127  2  0 97  0  0  0
 2  0      0 14722040 1227780 6597644    0    0     0     0 9558 9737  1  1 98  0  0  0
 1  0      0 14727044 1227780 6597688    0    0     0     0 10032 11617  1  0 99  0  0  0
 1  0      0 14728748 1227780 6597720    0    0     0   616 6671 7651  1  0 99  0  0  0
 1  0      0 14748068 1227788 6596936    0    0     0   428 11186 9756  3  1 96  0  0  0
 6  0      0 14746380 1227788 6597076    0    0     0     0 8915 10384  1  0 98  0  0  0
 1  0      0 14741524 1227788 6597112    0    0     0  1056 7970 9272  1  0 98  0  0  0
 2  0      0 14746012 1227788 6595096    0    0     0     0 7391 8957  1  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 14744800 1227788 6597184    0    0     0     4 7908 9033  1  0 99  0  0  0
 2  0      0 14742356 1227800 6597228    0    0     0   668 6059 6710  1  0 99  0  0  0
 2  0      0 14746460 1227808 6599284    0    0     0   264 11016 11662  1  0 99  0  0  0
 1  0      0 14744016 1227820 6599348    0    0     0   356 8582 9526  1  0 98  0  0  0
 2  0      0 14754052 1227820 6599380    0    0     0     0 6512 7509  1  0 99  0  0  0
 1  0      0 14735940 1227820 6603512    0    0     0     0 14244 15572  4  1 96  0  0  0
 1  0      0 14736764 1227820 6603544    0    0     0     0 6253 6976  1  0 99  0  0  0
 1  0      0 14734872 1227820 6603580    0    0     0     0 9183 11227  2  0 98  0  0  0
 1  0      0 14733396 1227820 6603616    0    0     0     0 7359 8420  1  0 99  0  0  0
 2  0      0 14661984 1227820 6605712    0    0     0   180 11177 11034  3  1 97  0  0  0
 1  0      0 14582416 1227820 6611844    0    0     0   120 19754 25587  6  1 93  0  0  0
 4  0      0 14572132 1227820 6611920    0    0     0   300 9560 9766  2  1 97  0  0  0
 1  0      0 14568016 1227820 6611964    0    0     0     0 12105 13784  2  1 98  0  0  0
 2  0      0 14580872 1227820 6611988    0    0     0     0 5878 6309  1  0 99  0  0  0
 1  0      0 14537432 1227828 6612144    0    0     0   284 19526 7997 17  1 82  0  0  0
 7  0      0 14548684 1227836 6612188    0    0     0   408 8074 7393  1  1 98  0  0  0
 5  0      0 14545160 1227836 6612228    0    0     0     4 10643 11298  1  0 99  0  0  0
 0  0      0 14544604 1227836 6612276    0    0     0     0 5248 5503  1  0 99  0  0  0
 0  0      0 14536704 1227836 6621128    0    0    84     0 8756 9246  3  0 97  0  0  0
 0  0      0 14540176 1227836 6621756    0    0     0     0 3260 2687  0  0 99  0  0  0
 2  0      0 14540916 1227840 6599160    0    0     0  6156 2932 2969  0  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 14548984 1227844 6599192    0    0     0   388 3204 2848  0  0 99  0  0  0
 1  0      0 14555504 1227864 6600260    0    0     0   936 1969 2598  0  0 99  0  0  0
 4  0      0 14555964 1227864 6600292    0    0     0   800 3706 3092  0  0 99  0  0  0
 1  0      0 14560492 1227864 6600336    0    0     0     0 2141 2547  0  0 99  0  0  0
 3  0      0 14562512 1227864 6600380    0    0     0   832 6042 5489  1  0 99  0  0  0
 1  0      0 14585360 1227864 6603196    0    0     0     0 8248 8581  1  0 99  0  0  0
 1  0      0 14534360 1227868 6623668    0    0     0   704 13120 13809  3  1 96  0  0  0
 3  0      0 14530392 1227868 6623700    0    0     0     0 6871 8190  1  0 99  0  0  0
 1  0      0 14545100 1227868 6609928    0    0     0     0 16965 7020  1  1 99  0  0  0
 1  0      0 14549724 1227868 6609964    0    0     0     0 15912 8046  1  0 99  0  0  0
 1  0      0 14558072 1227872 6609992    0    0     0   500 18925 9176  1  1 98  0  0  0
 1  0      0 14561388 1227872 6610032    0    0     0     0 16913 6857  1  0 99  0  0  0
 0  0      0 14600960 1227872 6610072    0    0     0     0 19767 8481  2  1 97  0  0  0
 1  0      0 14670184 1227872 6609928    0    0     0   212 16428 6225  1  0 99  0  0  0
 1  0      0 14684844 1227872 6610224    0    0     0     0 17690 6467  1  0 99  0  0  0
 1  0      0 14688572 1227876 6610256    0    0     0   296 16863 6845  1  0 99  0  0  0
 1  0      0 14696448 1227876 6610296    0    0     0     0 18610 7511  1  1 99  0  0  0
 1  0      0 14700264 1227876 6610332    0    0     0     8 8491 5016  1  0 99  0  0  0
 1  0      0 14707372 1227876 6610368    0    0     0     0 4355 4450  0  0 99  0  0  0
 1  0      0 14714164 1227876 6603808    0    0     0     0 10501 5731  1  0 99  0  0  0
 1  0      0 14714568 1227876 6603860    0    0     0   188 17815 9840  2  0 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 14714624 1227876 6603888    0    0     8   224 4821 5918  1  0 99  0  0  0
 2  0      0 14718352 1227876 6603716    0    0     0     0 4850 5349  1  0 99  0  0  0
 2  0      0 14719112 1227876 6603968    0    0     0     0 7365 9619  1  0 98  0  0  0
 1  0      0 14725780 1227876 6604008    0    0     0   416 8358 9205  3  0 97  0  0  0
 1  0      0 14725500 1227876 6604040    0    0     0     0 5007 6519  1  0 99  0  0  0
 1  0      0 14709920 1227876 6604136    0    0     0  2888 7868 8744  1  0 99  0  0  0
 2  0      0 14711368 1227876 6604392    0    0     0   252 8904 7659  1  0 98  0  0  0
 0  0      0 14719500 1227876 6604276    0    0     0     0 18330 9934  1  0 98  0  0  0
 1  0      0 14726116 1227876 6604304    0    0     0   344 6708 5813  1  0 99  0  0  0
 1  0      0 14714264 1227876 6604356    0    0     0  2940 18318 7714  1  0 99  0  0  0
 1  0      0 14711620 1227880 6604392    0    0     0   216 16272 7440  1  0 99  0  0  0
 1  0      0 14715124 1227880 6609160    0    0     0     0 15931 7661  1  1 99  0  0  0
 2  0      0 14714464 1227880 6609196    0    0     0     0 10398 7957  2  0 97  0  0  0
 1  0      0 14714996 1227888 6609224    0    0     0   248 8676 6566  1  0 99  0  0  0
 1  0      0 14713176 1227888 6609404    0    0     0   904 5760 6880  1  0 99  0  0  0
 1  0      0 14734852 1227892 6607116    0    0     0  1492 9154 9217  1  1 98  0  0  0
 1  0      0 14741004 1227896 6607160    0    0     0  1920 5875 7089  1  0 99  0  0  0
 1  0      0 14729536 1227896 6607196    0    0     0     0 4065 4324  0  0 99  0  0  0
 1  0      0 14738116 1227896 6607044    0    0     0     0 4374 5167  2  0 98  0  0  0
 1  0      0 14738008 1227904 6607076    0    0     0   668 4838 5072  1  0 99  0  0  0
 1  0      0 14739224 1227904 6604936    0    0     0     0 3065 4022  1  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 14742884 1227904 6607148    0    0     0    28 4823 4809  1  0 99  0  0  0
 1  0      0 14745116 1227904 6607188    0    0     0     0 7826 5994  1  0 99  0  0  0
 2  0      0 14740376 1227904 6607220    0    0     0     0 13248 7614  1  1 99  0  0  0
 1  0      0 14742668 1227904 6607264    0    0     0   284 11743 6977  1  0 99  0  0  0
 1  0      0 14744580 1227904 6607304    0    0     0     0 7544 5708  1  0 99  0  0  0
 1  0      0 14743572 1227904 6607328    0    0     0     0 5065 5819  2  0 98  0  0  0
 1  0      0 14738820 1227904 6607376    0    0     0  2672 8477 8906  1  1 98  0  0  0
 1  0      0 14740620 1227904 6607632    0    0     0     0 3920 5017  1  0 99  0  0  0
 1  0      0 14741296 1227904 6605260    0    0     0   148 7280 7867  1  0 98  0  0  0
 1  0      0 14738836 1227904 6607492    0    0     4     0 6522 7642  1  0 99  0  0  0
 1  0      0 14747604 1227904 6607528    0    0     0     0 7479 7618  1  0 99  0  0  0
 1  0      0 14728808 1227904 6615892    0    0     0   164 11504 13427  2  0 98  0  0  0
 2  0      0 14731164 1227904 6615924    0    0     0     0 8078 9220  1  1 98  0  0  0
 3  0      0 14741940 1227904 6608604    0    0     0     0 12060 14318  1  0 98  0  0  0
 1  0      0 14728280 1227904 6608644    0    0     0    12 6073 6545  1  0 99  0  0  0
 1  0      0 14727180 1227908 6604576    0    0     0   184 3000 3167  0  0 99  0  0  0
 1  0      0 14725576 1227908 6604596    0    0     0   148 5366 5910  1  0 99  0  0  0
 6  0      0 14675308 1227908 6603584    0    0     0     0 9720 10145  3  1 96  0  0  0
 2  0      0 14663096 1227908 6604640    0    0     0   496 13768 27808  4  1 96  0  0  0
 1  0      0 14669748 1227924 6604680    0    0     0  3064 6740 7932  1  0 99  0  0  0
 1  0      0 14680180 1227924 6604720    0    0     0   208 6972 8111  1  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 14678920 1227924 6606804    0    0     0   384 11714 12499  1  0 98  0  0  0
 3  0      0 14679424 1227932 6606840    0    0     0   220 7524 8811  1  0 98  0  0  0
 2  0      0 14695108 1227940 6606880    0    0     0   248 11936 12967  3  1 96  0  0  0
 2  0      0 14711720 1227940 6610996    0    0     0   900 7971 9373  1  0 98  0  0  0
 1  0      0 14715484 1227940 6611032    0    0     0     0 9407 10338  1  1 98  0  0  0
 1  0      0 14628232 1227940 6613112    0    0     0     0 10497 10729  2  1 97  0  0  0
 1  0      0 14601092 1227940 6611116    0    0     0   340 8977 9007  2  1 97  0  0  0
 1  0      0 14588184 1227940 6611140    0    0     0   236 13748 10564  3  1 96  0  0  0
 1  0      0 14547968 1227952 6619380    0    0     0  1640 12624 13928  2  1 97  0  0  0
 1  0      0 14552888 1227952 6619424    0    0     0     0 7235 7544  1  0 99  0  0  0
 1  0      0 14546636 1227952 6619448    0    0     0     0 4058 4100  0  0 99  0  0  0
 0  0      0 14537456 1227952 6601000    0    0     0     0 3669 3408  0  0 99  0  0  0
 2  0      0 14538496 1227952 6601028    0    0     0   424 3587 3444  0  0 99  0  0  0
 2  0      0 14484284 1227952 6603048    0    0     0     0 12955 4522 14  0 85  0  0  0
 1  0      0 14521844 1227956 6603344    0    0     0   496 7511 5790  2  1 98  0  0  0
 1  0      0 14532664 1227956 6603444    0    0     0     0 15446 14469  3  1 97  0  0  0
 2  0      0 14540360 1227964 6603480    0    0     0   376 7279 7785  1  0 99  0  0  0
 1  0      0 14517220 1227964 6613000    0    0   108     0 7214 8287  1  0 98  0  0  0
 3  0      0 14515640 1227964 6610784    0    0     0   200 2456 2577  0  0 99  0  0  0
 1  0      0 14533896 1227964 6606724    0    0     0     0 2513 2626  0  0 99  0  0  0
 1  0      0 14534032 1227964 6608932    0    0     0     0 4965 5641  1  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 14537020 1227964 6608972    0    0     0   172 5996 6762  1  0 99  0  0  0
 1  0      0 14538304 1227964 6609020    0    0     0     0 3942 4019  1  0 99  0  0  0
 2  0      0 14590832 1227964 6609044    0    0     0    12 8952 4952  3  0 97  0  0  0
 1  0      0 14617356 1227964 6606916    0    0     0     0 3030 2677  0  0 99  0  0  0
 1  0      0 14626672 1227964 6606944    0    0     0     0 2498 2451  0  0 100  0  0  0
 1  0      0 14602012 1227964 6617652    0    0     0   140 6515 7353  1  0 98  0  0  0
 1  0      0 14597984 1227968 6618148    0    0     0   180 5313 5879  1  0 99  0  0  0
 1  0      0 14574464 1227968 6623532    0    0     0     0 9280 10538  1  1 98  0  0  0
 1  0      0 14571136 1227968 6630648    0    0     0  2452 14927 17176  3  1 96  0  0  0
 1  0      0 14582152 1227968 6628632    0    0     8     0 6820 7590  1  0 99  0  0  0
 1  0      0 14651448 1227968 6623544    0    0     0   240 9326 11251  1  0 99  0  0  0
 2  0      0 14665760 1227968 6627948    0    0     0     0 10084 11382  2  1 98  0  0  0
 2  0      0 14675280 1227968 6627968    0    0     0     0 4002 4758  1  0 99  0  0  0
 1  0      0 14683772 1227968 6623728    0    0     0   260 8031 9170  1  0 99  0  0  0
 1  0      0 14686296 1227968 6623776    0    0     0     4 5791 6219  2  0 97  0  0  0
 4  0      0 14696852 1227968 6623808    0    0     0  1344 6846 7854  1  0 98  0  0  0
 1  0      0 14698248 1227968 6623908    0    0     0     0 11919 13407  4  1 96  0  0  0
 1  0      0 14695624 1227972 6623940    0    0     0   212 6630 7813  1  1 98  0  0  0
 1  0      0 14700960 1227972 6621744    0    0     0  1292 6943 7352  1  0 99  0  0  0
 1  0      0 14700116 1227972 6621780    0    0     0     0 4457 5277  0  0 99  0  0  0
 1  0      0 14704704 1227972 6621812    0    0     0     0 3392 4071  0  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 14708696 1227972 6622072    0    0     0     0 5498 6155  1  0 99  0  0  0
 1  0      0 14671296 1227972 6631000    0    0     0  1036 11983 12858  2  1 97  1  0  0
 2  0      0 14678488 1227972 6631516    0    0     0   208 7001 7810  1  0 99  0  0  0
 1  0      0 14765236 1227972 6612980    0    0     0     0 14733 13094  4  1 96  0  0  0
 1  0      0 14772076 1227972 6610760    0    0     0     0 6353 4180  2  0 98  0  0  0
 1  0      0 14784756 1227972 6606672    0    0     0   192 2381 2782  0  0 99  0  0  0
 0  0      0 14779480 1227972 6606716    0    0     0     0 4118 4087  0  0 99  0  0  0
 0  0      0 14788556 1227972 6606748    0    0     0   108 3062 4286  0  0 99  0  0  0
 2  0      0 14801908 1227972 6606776    0    0     0  2844 5950 6864  1  0 99  0  0  0
 0  0      0 14810956 1227972 6609948    0    0     0     0 8549 8643  2  0 97  0  0  0
 0  0      0 14780500 1227972 6621328    0    0     0     0 4897 4536  1  0 99  0  0  0
 0  0      0 14781736 1227972 6621356    0    0     0   440 4872 5666  0  0 99  0  0  0
 0  0      0 14782512 1227972 6621384    0    0     0     0 10600 11411  1  0 99  0  0  0
 2  0      0 14785444 1227972 6628780    0    0     0   236 11738 13734  1  1 98  0  0  0
 1  0      0 14782652 1227972 6625828    0    0     0     0 10651 11250  1  1 98  0  0  0
 0  0      0 14775844 1227972 6624704    0    0     0     0 9242 9651  3  0 97  0  0  0
 1  0      0 14773688 1227976 6624760    0    0     0   296 9172 9864  2  1 97  0  0  0
 2  0      0 14776172 1227976 6620756    0    0     0  3004 5866 6823  1  0 98  0  0  0
 1  0      0 14763580 1227980 6620800    0    0     0   172 7246 5916  1  0 99  0  0  0
 1  0      0 14771476 1227980 6620832    0    0     0     0 14295 7353  1  0 99  0  0  0
 1  0      0 14768240 1227980 6620860    0    0     0     0 11000 10793  2  1 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 14737700 1227984 6625008    0    0     0   264 9306 10289  1  1 98  0  0  0
 1  0      0 14721868 1227984 6628368    0    0     0   264 11883 11992  2  1 97  0  0  0
 2  0      0 14725488 1227984 6622128    0    0     0     8 7674 8737  1  0 98  0  0  0
 1  0      0 14722304 1227992 6621088    0    0     0   360 4950 4456  0  0 99  0  0  0
 1  0      0 14725420 1227992 6621124    0    0     0   180 2032 2531  0  0 100  0  0  0
 4  0      0 14755084 1227992 6605164    0    0     0     4 6521 6095  1  1 99  0  0  0
 1  0      0 14788668 1227996 6604748    0    0     0  1412 8338 7986  2  0 97  0  0  0
 1  0      0 14793032 1227996 6602468    0    0     0     0 6846 7517  1  0 99  0  0  0
 1  0      0 14796980 1227996 6602448    0    0     0     0 3948 5073  1  0 99  0  0  0
 2  0      0 14798268 1227996 6604716    0    0     0     0 9713 10441  2  1 98  0  0  0
 1  0      0 14800712 1227996 6604908    0    0     0   664 3298 3964  1  0 99  0  0  0
 1  0      0 14789520 1227996 6604796    0    0     0     0 6223 6237  1  0 98  0  0  0
 1  0      0 14803508 1227996 6600220    0    0     0   116 9595 11397  2  1 98  0  0  0
 1  0      0 14810048 1228008 6600264    0    0     0   420 15367 14259  3  1 96  0  0  0
 1  0      0 14792448 1228008 6607944    0    0     0     0 11685 13491  2  1 98  0  0  0
 1  0      0 14794444 1228008 6603668    0    0     0   928 6073 6360  1  0 99  0  0  0
 1  0      0 14804932 1228008 6596376    0    0     0     0 3616 4642  1  0 99  0  0  0
 1  0      0 14814364 1228008 6596308    0    0     0   108 4650 4656  0  0 99  0  0  0
 2  0      0 14811060 1228008 6596340    0    0     0  2700 5026 5084  2  0 98  0  0  0
 1  0      0 14816828 1228008 6596324    0    0     0     0 4742 4673  0  0 99  0  0  0
 3  0      0 14808892 1228008 6594172    0    0     0   200 3642 4387  1  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 14811520 1228008 6594224    0    0     0     0 4563 4468  1  0 99  0  0  0
 1  0      0 14818128 1228008 6594236    0    0     0   172 2590 3571  1  0 99  0  0  0
 1  0      0 14832032 1228008 6594408    0    0     0   128 4843 4674  1  0 99  0  0  0
 1  0      0 14826632 1228008 6596488    0    0     0     0 4898 5987  1  0 99  0  0  0
 1  0      0 14818984 1228008 6596528    0    0     0     0 5920 5875  1  0 99  0  0  0
 1  0      0 14825292 1228008 6594608    0    0     0   200 4444 6193  1  0 99  0  0  0
 1  0      0 14827472 1228008 6596592    0    0     0  2696 8626 8092  2  1 97  0  0  0
 1  0      0 14830748 1228016 6596824    0    0     8   184 5508 5927  1  0 99  0  0  0
 2  0      0 14818312 1228016 6596904    0    0     0     0 15312 10483  1  1 98  0  0  0
 1  0      0 14815116 1228020 6596628    0    0     0   192 19102 10039  2  0 97  0  0  0
 4  0      0 14808700 1228020 6597124    0    0     0     0 22280 12433  1  1 98  0  0  0
 4  0      0 14814328 1228020 6596796    0    0     0  1080 9487 6309  1  0 99  0  0  0
 1  0      0 14824536 1228020 6596824    0    0     0     0 8268 6112  1  0 99  0  0  0
 1  0      0 14825260 1228020 6596864    0    0     0     0 4396 4846  1  0 99  0  0  0
 3  0      0 14832812 1228020 6594724    0    0     0   144 4319 4402  1  0 99  0  0  0
 1  0      0 14831468 1228028 6596936    0    0     0   224 5135 5390  2  0 98  0  0  0
 2  0      0 14815708 1228028 6596984    0    0     0   876 4983 4863  1  0 99  0  0  0
 1  0      0 14813692 1228028 6597244    0    0     0     0 7276 7094  1  0 98  0  0  0
 2  0      0 14806308 1228028 6597056    0    0     0     0 11568 7595  1  0 99  0  0  0
 1  0      0 14810904 1228028 6599136    0    0     0     0 14389 8359  1  0 99  0  0  0
 1  0      0 14814476 1228036 6599396    0    0     0   376 6785 6049  1  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 14812100 1228036 6597040    0    0     0   460 8347 6057  1  0 99  0  0  0
 1  0      0 14814772 1228036 6598884    0    0     0     0 6918 6328  2  0 98  0  0  0
 1  0      0 14806472 1228036 6599300    0    0     0     0 5741 6683  1  0 99  0  0  0
 4  0      0 14807276 1228048 6599084    0    0     0   300 14861 10565  2  1 98  0  0  0
 1  0      0 14808600 1228048 6599380    0    0     0   628 10984 7650  1  0 98  0  0  0
 2  0      0 14807696 1228048 6599428    0    0     0     0 8240 6592  1  1 99  0  0  0
 2  0      0 14809264 1228048 6599452    0    0     0     0 2521 3592  0  0 99  0  0  0
 1  0      0 14796736 1228048 6597304    0    0     0     0 4206 4591  1  0 99  0  0  0
 1  0      0 14795304 1228052 6599516    0    0     0    92 5800 5942  2  0 98  0  0  0
 2  0      0 14788376 1228052 6599556    0    0     0     0 6175 6123  1  0 99  0  0  0
 1  0      0 14797596 1228052 6599724    0    0     0     0 6553 6894  1  0 98  0  0  0
 1  0      0 14806120 1228052 6599616    0    0     0     0 8129 8344  1  1 98  0  0  0
 1  0      0 14808816 1228056 6599736    0    0     0   172 16317 8097  1  0 98  0  0  0
 0  0      0 14816432 1228076 6599708    0    0     0   212 11719 6491  1  0 99  0  0  0
 0  0      0 14817604 1228080 6600192    0    0     0   244 16365 7212  1  0 99  0  0  0
 1  0      0 14812476 1228080 6600000    0    0     0     0 20509 9504  2  0 97  0  0  0
 0  0      0 14805264 1228088 6599812    0    0     0  2452 8679 7216  1  0 99  0  0  0
 0  0      0 14798960 1228088 6599844    0    0     0     0 5737 6213  0  0 99  0  0  0
 1  0      0 14796668 1228088 6600540    0    0     0   264 4398 4697  1  0 99  0  0  0
 1  0      0 14789516 1228088 6600948    0    0     0     0 6995 7841  1  0 99  0  0  0
 3  0      0 14775156 1228088 6600980    0    0     0     0 8323 9518  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 14739944 1228088 6624732    0    0     0    12 11211 13162  1  1 98  0  0  0
 2  0      0 14739448 1228088 6625076    0    0     0     0 7122 8316  2  0 98  0  0  0
 2  0      0 14740548 1228088 6625012    0    0     0   112 8763 9885  1  0 98  1  0  0
 1  0      0 14745352 1228088 6625296    0    0     0     0 9078 10824  1  1 98  0  0  0
 0  0      0 14749212 1228088 6610552    0    0     0   204 5829 6626  1  1 99  0  0  0
 2  0      0 14751180 1228088 6610568    0    0     0   652 5980 6176  1  0 99  0  0  0
 1  0      0 14744388 1228088 6610616    0    0     0     0 5816 5730  1  0 99  0  0  0
 1  0      0 14755560 1228088 6608600    0    0     0     0 9085 7061  1  0 99  0  0  0
 1  0      0 14762032 1228088 6606472    0    0     0     0 4047 4714  0  0 99  0  0  0
 1  0      0 14748552 1228088 6608684    0    0     0   348 6040 6824  1  0 99  0  0  0
 1  0      0 14748952 1228096 6608964    0    0     0   992 4953 5482  1  0 99  0  0  0
 1  0      0 14753712 1228108 6606800    0    0     0   184 4819 5243  1  0 99  0  0  0
 1  0      0 14755348 1228108 6608852    0    0     0   164 14556 15989  4  1 95  0  0  0
 1  0      0 14750788 1228108 6608888    0    0     0     0 4065 4659  1  0 99  0  0  0
 1  0      0 14767916 1228108 6608856    0    0     0     0 10311 11528  3  0 96  0  0  0
 1  0      0 14769100 1228108 6608960    0    0     0  2672 7039 7919  1  1 98  0  0  0
 1  0      0 14770812 1228108 6606764    0    0     0     0 3751 4237  1  0 99  0  0  0
 1  0      0 14771552 1228108 6606792    0    0     0   132 4223 4849  0  0 99  0  0  0
 0  0      0 14781604 1228108 6606836    0    0     0   560 5593 6831  1  0 99  0  0  0
 0  0      0 14764364 1228112 6614744    0    0     0   140 13325 13978  2  1 98  0  0  0
 0  0      0 14768512 1228112 6615500    0    0     0   188 6021 6892  1  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 14774092 1228124 6608192    0    0     0   304 4340 4626  1  0 99  0  0  0
 1  0      0 14768148 1228124 6608216    0    0     0   180 5279 6034  1  0 99  0  0  0
 3  0      0 14771804 1228136 6608268    0    0     0   412 3358 3200  0  0 99  0  0  0
 1  0      0 14763948 1228136 6609192    0    0     0     0 6157 7134  1  0 99  0  0  0
 1  0      0 14765304 1228136 6610308    0    0     0  2564 6504 6074  1  0 99  0  0  0
 1  0      0 14759032 1228136 6612788    0    0     0     0 10477 11088  1  1 98  0  0  0
 1  0      0 14760208 1228148 6609500    0    0     0   320 6330 6344  1  0 99  0  0  0
